Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:47:37,TrackerStart
05-08-2017,18:47:37,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:47:37,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",0.313,0,523,0.00,0.16
05-08-2017,18:47:37,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:47:37,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,18:47:38,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.203,0,263704,0.00,52.28
05-08-2017,18:47:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.093,0,527827,0.00,47.94
05-08-2017,18:47:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",0.36,0,107119,0.00,37.66
05-08-2017,18:47:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",0.25,0,179988,0.00,43.94
05-08-2017,18:47:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",0.281,0,146032,0.00,40.07
05-08-2017,18:47:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",0.219,0,211913,0.00,45.32
05-08-2017,18:47:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",0.281,0,148316,0.00,40.70
05-08-2017,18:47:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",0.313,0,125734,0.00,38.43
05-08-2017,18:47:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",0.187,0,203983,0.00,37.25
05-08-2017,18:47:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT00587210?,"Crohn's Disease",0.313,0,121156,0.00,37.03
05-08-2017,18:47:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT02768532?,"Crohn's Disease",0.234,0,221145,0.00,50.54
05-08-2017,18:47:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT02061163?,"Crohn's Disease",0.312,0,127891,0.00,38.97
05-08-2017,18:47:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT01759264?,"Crohn's Disease",0.235,0,177540,0.00,40.74
05-08-2017,18:47:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT00409682?,"Crohn's Disease",0.344,0,184973,0.00,62.14
05-08-2017,18:47:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT01155362?,"Crohn's Disease",0.265,0,156513,0.00,40.50
05-08-2017,18:47:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT01392365?,"Crohn's Disease",0.266,0,162586,0.00,42.23
05-08-2017,18:47:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT01671579?,"Crohn's Disease",0.312,0,129121,0.00,39.34
05-08-2017,18:47:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",0.235,0,160914,0.00,36.93
05-08-2017,18:47:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",0.312,0,151224,0.00,46.08
05-08-2017,18:47:43,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",0.375,0,174634,0.00,63.95
05-08-2017,18:47:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",0.922,0,47349,0.00,42.63
05-08-2017,18:47:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",0.343,0,131597,0.00,44.08
05-08-2017,18:47:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",0.297,0,173740,0.00,50.39
05-08-2017,18:47:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",0.344,0,124404,0.00,41.79
05-08-2017,18:47:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",0.297,0,146060,0.00,42.36
05-08-2017,18:47:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",0.453,0,91657,0.00,40.55
05-08-2017,18:47:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",0.641,0,81471,0.00,51.00
05-08-2017,18:47:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",0.422,0,95485,0.00,39.35
05-08-2017,18:47:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",0.953,0,47636,0.00,44.33
05-08-2017,18:47:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",0.703,0,64743,0.00,44.45
05-08-2017,18:47:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",0.469,0,83575,0.00,38.28
05-08-2017,18:47:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",0.515,0,82951,0.00,41.72
05-08-2017,18:47:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT01182467?,"Crohn's Disease",7.313,0,5552,0.00,39.65
05-08-2017,18:47:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT00109473?,"Crohn's Disease",0.609,0,75844,0.00,45.11
05-08-2017,18:47:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT01276509?,"Crohn's Disease",2.235,0,20571,0.00,44.90
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00291668?,"Crohn's Disease",0.484,0,91144,0.00,43.08
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01150890?,"Crohn's Disease",0.422,0,95853,0.00,39.50
05-08-2017,18:48:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01874015?,"Crohn's Disease",0.516,0,78224,0.00,39.42
05-08-2017,18:48:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00588653?,"Crohn's Disease",0.406,0,109081,0.00,43.25
05-08-2017,18:48:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01958827?,"Crohn's Disease",0.656,0,76163,0.00,48.79
05-08-2017,18:48:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01365767?,"Crohn's Disease",0.359,0,113885,0.00,39.93
05-08-2017,18:48:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00599625?,"Crohn's Disease",0.625,0,69872,0.00,42.65
05-08-2017,18:48:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00126373?,"Crohn's Disease",0.438,0,91897,0.00,39.31
05-08-2017,18:48:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT02772458?,"Crohn's Disease",0.625,0,67057,0.00,40.93
05-08-2017,18:48:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT02378688?,"Crohn's Disease",0.375,0,100386,0.00,36.76
05-08-2017,18:48:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00584740?,"Crohn's Disease",0.609,0,71784,0.00,42.69
05-08-2017,18:48:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01030809?,"Crohn's Disease",0.516,0,79011,0.00,39.81
05-08-2017,18:48:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00596700?,"Crohn's Disease",0.5,0,89352,0.00,43.63
05-08-2017,18:48:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01345799?,"Crohn's Disease",0.484,0,76214,0.00,36.02
05-08-2017,18:48:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT01860846?,"Crohn's Disease",0.532,0,89092,0.00,46.29
05-08-2017,18:48:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00088062?,"Crohn's Disease",0.468,0,77198,0.00,35.28
05-08-2017,18:48:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT01235689?,"Crohn's Disease",0.563,0,79351,0.00,43.63
05-08-2017,18:48:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00269854?,"Crohn's Disease",0.469,0,92496,0.00,42.36
05-08-2017,18:48:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT03194529?,"Crohn's Disease",0.563,0,81325,0.00,44.71
