Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:52:00,TrackerStart
05-08-2017,18:52:00,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:52:00,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",0.484,0,338,0.00,0.16
05-08-2017,18:52:00,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:52:00,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,18:52:00,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.328,0,163207,0.00,52.28
05-08-2017,18:52:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.078,0,629333,0.00,47.94
05-08-2017,18:52:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",0.532,0,72486,0.00,37.66
05-08-2017,18:52:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",0.328,0,137185,0.00,43.94
05-08-2017,18:52:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",0.328,0,125106,0.00,40.07
05-08-2017,18:52:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",0.328,0,141490,0.00,45.32
05-08-2017,18:52:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",0.312,0,133580,0.00,40.70
05-08-2017,18:52:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",0.422,0,93258,0.00,38.43
05-08-2017,18:52:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",0.328,0,116295,0.00,37.25
