Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:54:38,TrackerStart
05-08-2017,18:54:38,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:54:39,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",0.735,0,223,0.00,0.16
05-08-2017,18:54:39,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:54:39,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,18:54:40,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.609,0,87901,0.00,52.28
05-08-2017,18:54:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.078,0,629333,0.00,47.94
05-08-2017,18:54:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",1.094,0,35249,0.00,37.66
05-08-2017,18:54:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",0.594,0,75752,0.00,43.94
05-08-2017,18:54:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",0.609,0,67380,0.00,40.07
05-08-2017,18:54:43,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",0.609,0,76205,0.00,45.32
05-08-2017,18:54:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",1.11,0,37546,0.00,40.70
05-08-2017,18:54:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",0.734,0,53617,0.00,38.43
05-08-2017,18:54:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",0.985,0,38725,0.00,37.25
05-08-2017,18:54:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT00587210?,"Crohn's Disease",0.765,0,49571,0.00,37.03
05-08-2017,18:54:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT02768532?,"Crohn's Disease",0.985,0,52536,0.00,50.54
05-08-2017,18:54:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT02061163?,"Crohn's Disease",1.531,0,26062,0.00,38.97
05-08-2017,18:54:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT01759264?,"Crohn's Disease",1.156,0,36091,0.00,40.74
05-08-2017,18:54:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT00409682?,"Crohn's Disease",0.781,0,81473,0.00,62.14
05-08-2017,18:54:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT01155362?,"Crohn's Disease",1.016,0,40822,0.00,40.50
05-08-2017,18:54:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT01392365?,"Crohn's Disease",0.75,0,57664,0.00,42.23
05-08-2017,18:54:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT01671579?,"Crohn's Disease",1.031,0,39074,0.00,39.34
05-08-2017,18:54:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",0.797,0,47446,0.00,36.93
05-08-2017,18:54:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",1.016,0,46438,0.00,46.08
05-08-2017,18:54:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",0.797,0,82168,0.00,63.95
05-08-2017,18:55:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",5.171,0,8442,0.00,42.63
05-08-2017,18:55:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",0.704,0,64116,0.00,44.08
05-08-2017,18:55:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",1.25,0,41280,0.00,50.39
05-08-2017,18:55:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",1.25,0,34236,0.00,41.79
05-08-2017,18:55:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",2.562,0,16932,0.00,42.36
05-08-2017,18:55:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",1.266,0,32796,0.00,40.55
05-08-2017,18:55:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:55:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",0.969,0,41584,0.00,39.35
05-08-2017,18:55:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",1.031,0,44032,0.00,44.33
05-08-2017,18:55:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",0.953,0,47759,0.00,44.45
05-08-2017,18:55:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",1.25,0,31357,0.00,38.28
05-08-2017,18:55:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",1.375,0,31069,0.00,41.72
05-08-2017,18:55:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT01182467?,"Crohn's Disease",2,0,20301,0.00,39.65
05-08-2017,18:55:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT00109473?,"Crohn's Disease",3.5,0,13196,0.00,45.11
05-08-2017,18:55:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT01276509?,"Crohn's Disease",1.406,0,32701,0.00,44.90
05-08-2017,18:55:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT00291668?,"Crohn's Disease",1.375,0,32082,0.00,43.08
05-08-2017,18:55:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT01150890?,"Crohn's Disease",0.875,0,46228,0.00,39.50
05-08-2017,18:55:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT01874015?,"Crohn's Disease",1.297,0,31121,0.00,39.42
05-08-2017,18:55:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT00588653?,"Crohn's Disease",0.797,0,55567,0.00,43.25
05-08-2017,18:55:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT01958827?,"Crohn's Disease",6.469,0,7723,0.00,48.79
05-08-2017,18:55:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT01365767?,"Crohn's Disease",1.375,0,29734,0.00,39.93
05-08-2017,18:55:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT00599625?,"Crohn's Disease",0.781,0,55915,0.00,42.65
05-08-2017,18:55:43,Request,https://clinicaltrials.gov/ct2/show/record/NCT00126373?,"Crohn's Disease",1.422,0,28305,0.00,39.31
05-08-2017,18:55:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT02772458?,"Crohn's Disease",0.781,0,53663,0.00,40.93
05-08-2017,18:55:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT02378688?,"Crohn's Disease",1.422,0,26473,0.00,36.76
05-08-2017,18:55:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT00584740?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:55:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT01030809?,"Crohn's Disease",1.078,0,37820,0.00,39.81
05-08-2017,18:55:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT00596700?,"Crohn's Disease",0.985,0,45356,0.00,43.63
05-08-2017,18:55:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT01345799?,"Crohn's Disease",1.313,0,28094,0.00,36.02
05-08-2017,18:55:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT01860846?,"Crohn's Disease",1.078,0,43967,0.00,46.29
05-08-2017,18:55:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT00088062?,"Crohn's Disease",1.266,0,28537,0.00,35.28
05-08-2017,18:56:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01235689?,"Crohn's Disease",1.156,0,38646,0.00,43.63
05-08-2017,18:56:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT00269854?,"Crohn's Disease",1.125,0,38560,0.00,42.36
05-08-2017,18:56:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT03194529?,"Crohn's Disease",1.172,0,39066,0.00,44.71
05-08-2017,18:56:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT00308581?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:56:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT01298648?,"Crohn's Disease",1.359,0,31600,0.00,41.94
05-08-2017,18:56:13,Request,https://clinicaltrials.gov/ct2/show/record/NCT00297648?,"Crohn's Disease",0.875,0,65504,0.00,55.97
05-08-2017,18:56:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT00692939?,"Crohn's Disease",1.5,0,30876,0.00,45.23
05-08-2017,18:56:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190410?,"Crohn's Disease",0.937,0,44491,0.00,40.71
05-08-2017,18:56:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT00178438?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:56:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190839?,"Crohn's Disease",1.344,0,35345,0.00,46.39
05-08-2017,18:56:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT01258205?,"Crohn's Disease",1.594,0,25234,0.00,39.28
05-08-2017,18:56:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206661?,"Crohn's Disease",0.89,0,46185,0.00,40.14
05-08-2017,18:56:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT00102921?,"Crohn's Disease",1.61,0,24608,0.00,38.69
05-08-2017,18:56:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT01576120?,"Crohn's Disease",0.875,0,51144,0.00,43.70
05-08-2017,18:56:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT00573469?,"Crohn's Disease",1.672,0,24434,0.00,39.90
05-08-2017,18:56:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT01157650?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:56:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00383344?,"Crohn's Disease",8.109,0,28,0.00,0.22
05-08-2017,18:56:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT03088449?,"Crohn's Disease",1.234,0,35082,0.00,42.28
05-08-2017,18:56:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT01749813?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:56:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT00739986?,"Crohn's Disease",1.421,0,30679,0.00,42.57
05-08-2017,18:56:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT03054935?,"Crohn's Disease",1.172,0,37877,0.00,43.35
05-08-2017,18:57:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00306215?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:57:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT02426567?,"Crohn's Disease",1.11,0,41366,0.00,44.84
05-08-2017,18:57:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00572780?,"Crohn's Disease",1.625,0,22700,0.00,36.02
