Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,19:33:59,TrackerStart
05-08-2017,19:33:59,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",0.281,0,583,0.00,0.16
05-08-2017,19:34:00,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,19:34:00,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.157,0,340968,0.00,52.28
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.063,0,779174,0.00,47.94
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",0.109,0,353788,0.00,37.66
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",0.125,0,359976,0.00,43.94
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",0.125,0,328280,0.00,40.07
05-08-2017,19:34:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",0.11,0,421900,0.00,45.32
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",0.109,0,382357,0.00,40.70
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",0.203,0,193866,0.00,38.43
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",0.125,0,305160,0.00,37.25
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00587210?,"Crohn's Disease",0.109,0,347908,0.00,37.03
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT02768532?,"Crohn's Disease",0.125,0,413984,0.00,50.54
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT02061163?,"Crohn's Disease",0.11,0,362745,0.00,38.97
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01759264?,"Crohn's Disease",0.125,0,333776,0.00,40.74
05-08-2017,19:34:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00409682?,"Crohn's Disease",0.172,0,369947,0.00,62.14
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01155362?,"Crohn's Disease",0.125,0,331808,0.00,40.50
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01392365?,"Crohn's Disease",0.109,0,396770,0.00,42.23
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01671579?,"Crohn's Disease",0.109,0,369596,0.00,39.34
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",0.109,0,346926,0.00,36.93
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",0.109,0,432862,0.00,46.08
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",0.125,0,523904,0.00,63.95
05-08-2017,19:34:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",0.266,0,164120,0.00,42.63
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",0.125,0,361104,0.00,44.08
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",0.125,0,412808,0.00,50.39
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",0.125,0,342360,0.00,41.79
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",0.125,0,347040,0.00,42.36
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",0.125,0,332168,0.00,40.55
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",0.14,0,373021,0.00,51.00
05-08-2017,19:34:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",0.125,0,322360,0.00,39.35
05-08-2017,19:34:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",0.141,0,321971,0.00,44.33
05-08-2017,19:34:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",0.125,0,364120,0.00,44.45
05-08-2017,19:34:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",0.203,0,193088,0.00,38.28
05-08-2017,19:34:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",0.125,0,341760,0.00,41.72
05-08-2017,19:34:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT01182467?,"Crohn's Disease",0.141,0,287957,0.00,39.65
05-08-2017,19:34:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00109473?,"Crohn's Disease",0.187,0,247000,0.00,45.11
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01276509?,"Crohn's Disease",0.235,0,195651,0.00,44.90
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00291668?,"Crohn's Disease",0.14,0,315099,0.00,43.08
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01150890?,"Crohn's Disease",0.141,0,286879,0.00,39.50
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01874015?,"Crohn's Disease",0.14,0,288314,0.00,39.42
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00588653?,"Crohn's Disease",0.141,0,314092,0.00,43.25
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01958827?,"Crohn's Disease",0.172,0,290482,0.00,48.79
05-08-2017,19:34:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01365767?,"Crohn's Disease",0.125,0,327080,0.00,39.93
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00599625?,"Crohn's Disease",0.141,0,309716,0.00,42.65
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00126373?,"Crohn's Disease",0.141,0,285468,0.00,39.31
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT02772458?,"Crohn's Disease",0.14,0,299364,0.00,40.93
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT02378688?,"Crohn's Disease",0.157,0,239777,0.00,36.76
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00584740?,"Crohn's Disease",0.156,0,280237,0.00,42.69
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01030809?,"Crohn's Disease",0.14,0,291214,0.00,39.81
05-08-2017,19:34:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00596700?,"Crohn's Disease",0.157,0,284560,0.00,43.63
05-08-2017,19:34:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT01345799?,"Crohn's Disease",0.14,0,263485,0.00,36.02
05-08-2017,19:34:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT01860846?,"Crohn's Disease",0.172,0,275563,0.00,46.29
05-08-2017,19:34:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00088062?,"Crohn's Disease",0.141,0,256234,0.00,35.28
05-08-2017,19:34:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT01235689?,"Crohn's Disease",0.187,0,238903,0.00,43.63
05-08-2017,19:34:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00269854?,"Crohn's Disease",0.141,0,307666,0.00,42.36
05-08-2017,19:34:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT03194529?,"Crohn's Disease",0.156,0,293500,0.00,44.71
05-08-2017,19:34:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00308581?,"Crohn's Disease",0.281,0,241882,0.00,66.38
05-08-2017,19:34:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT01298648?,"Crohn's Disease",0.516,0,83226,0.00,41.94
05-08-2017,19:34:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00297648?,"Crohn's Disease",0.203,0,282344,0.00,55.97
05-08-2017,19:34:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT00692939?,"Crohn's Disease",0.766,0,60462,0.00,45.23
05-08-2017,19:34:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190410?,"Crohn's Disease",0.172,0,242377,0.00,40.71
05-08-2017,19:34:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT00178438?,"Crohn's Disease",0.14,0,269242,0.00,36.81
05-08-2017,19:34:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190839?,"Crohn's Disease",0.297,0,159946,0.00,46.39
05-08-2017,19:34:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT01258205?,"Crohn's Disease",0.235,0,171165,0.00,39.28
05-08-2017,19:34:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206661?,"Crohn's Disease",0.156,0,263493,0.00,40.14
05-08-2017,19:34:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00102921?,"Crohn's Disease",0.172,0,230348,0.00,38.69
05-08-2017,19:34:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT01576120?,"Crohn's Disease",0.156,0,286865,0.00,43.70
05-08-2017,19:34:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT00573469?,"Crohn's Disease",0.172,0,237529,0.00,39.90
