Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:54:44,TrackerStart
05-08-2017,18:54:44,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:54:45,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",1.046,0,156,0.00,0.16
05-08-2017,18:54:45,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:54:45,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,18:54:46,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.766,0,69885,0.00,52.28
05-08-2017,18:54:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.438,0,112073,0.00,47.94
05-08-2017,18:54:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",2.078,0,18557,0.00,37.66
05-08-2017,18:54:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",1.14,0,39471,0.00,43.94
05-08-2017,18:54:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",0.641,0,64017,0.00,40.07
05-08-2017,18:54:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",1.141,0,40673,0.00,45.32
05-08-2017,18:54:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",0.75,0,55569,0.00,40.70
05-08-2017,18:54:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",6.172,0,6376,0.00,38.43
05-08-2017,18:54:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",1.125,0,33906,0.00,37.25
05-08-2017,18:55:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00587210?,"Crohn's Disease",0.719,0,52742,0.00,37.03
05-08-2017,18:55:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT02768532?,"Crohn's Disease",3.344,0,15474,0.00,50.54
05-08-2017,18:55:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT02061163?,"Crohn's Disease",2.531,0,15765,0.00,38.97
05-08-2017,18:55:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT01759264?,"Crohn's Disease",1.265,0,32981,0.00,40.74
05-08-2017,18:55:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00409682?,"Crohn's Disease",2.609,0,24389,0.00,62.14
05-08-2017,18:55:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT01155362?,"Crohn's Disease",1.203,0,34477,0.00,40.50
05-08-2017,18:55:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT01392365?,"Crohn's Disease",0.75,0,57664,0.00,42.23
05-08-2017,18:55:13,Request,https://clinicaltrials.gov/ct2/show/record/NCT01671579?,"Crohn's Disease",1.266,0,31821,0.00,39.34
05-08-2017,18:55:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",0.719,0,52593,0.00,36.93
05-08-2017,18:55:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",1.25,0,37745,0.00,46.08
05-08-2017,18:55:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",1.062,0,61664,0.00,63.95
05-08-2017,18:55:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",1.062,0,41107,0.00,42.63
05-08-2017,18:55:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",4.25,0,10620,0.00,44.08
05-08-2017,18:55:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",3.375,0,15289,0.00,50.39
05-08-2017,18:55:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",1.344,0,31841,0.00,41.79
05-08-2017,18:55:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",0.781,0,55544,0.00,42.36
05-08-2017,18:55:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",1.297,0,32013,0.00,40.55
05-08-2017,18:55:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",0.781,0,66866,0.00,51.00
05-08-2017,18:55:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:55:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",1.296,0,35029,0.00,44.33
05-08-2017,18:55:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",8.079,0,5633,0.00,44.45
05-08-2017,18:55:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",1.453,0,26976,0.00,38.28
05-08-2017,18:55:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",1.031,0,41435,0.00,41.72
