Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,16:23:03,TrackerStart
05-08-2017,16:23:03,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,16:23:04,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",1.094,0,149,0.00,0.16
05-08-2017,16:23:04,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,16:23:04,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,16:23:05,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.984,0,54402,0.00,52.28
05-08-2017,16:23:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.813,0,60378,0.00,47.94
05-08-2017,16:23:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",1.875,0,20566,0.00,37.66
05-08-2017,16:23:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",1.672,0,26912,0.00,43.94
05-08-2017,16:23:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",1.031,0,39801,0.00,40.07
05-08-2017,16:23:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",1.672,0,27756,0.00,45.32
05-08-2017,16:23:13,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",1.078,0,38661,0.00,40.70
05-08-2017,16:23:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",1.734,0,22696,0.00,38.43
05-08-2017,16:23:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",0.969,0,39365,0.00,37.25
05-08-2017,16:23:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00587210?,"Crohn's Disease",1.75,0,21669,0.00,37.03
05-08-2017,16:23:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT02768532?,"Crohn's Disease",0.984,0,52589,0.00,50.54
05-08-2017,16:23:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT02061163?,"Crohn's Disease",1.766,0,22594,0.00,38.97
05-08-2017,16:23:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT01759264?,"Crohn's Disease",1.047,0,39849,0.00,40.74
05-08-2017,16:23:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT00409682?,"Crohn's Disease",1.765,0,36051,0.00,62.14
05-08-2017,16:23:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT01155362?,"Crohn's Disease",1.016,0,40822,0.00,40.50
05-08-2017,16:23:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT01392365?,"Crohn's Disease",1.75,0,24713,0.00,42.23
05-08-2017,16:23:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT01671579?,"Crohn's Disease",1.281,0,31448,0.00,39.34
05-08-2017,16:23:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",4.641,0,8148,0.00,36.93
05-08-2017,16:23:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:23:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",1.438,0,45541,0.00,63.95
05-08-2017,16:23:43,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",1.25,0,34924,0.00,42.63
05-08-2017,16:23:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",1.609,0,28053,0.00,44.08
05-08-2017,16:23:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",1.391,0,37096,0.00,50.39
05-08-2017,16:23:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",1.5,0,28530,0.00,41.79
05-08-2017,16:23:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",1.39,0,31208,0.00,42.36
05-08-2017,16:23:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",1.516,0,27388,0.00,40.55
05-08-2017,16:23:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",1.516,0,34447,0.00,51.00
05-08-2017,16:23:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",1.421,0,28356,0.00,39.35
05-08-2017,16:23:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",1.563,0,29045,0.00,44.33
05-08-2017,16:24:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:24:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",1.375,0,28506,0.00,38.28
05-08-2017,16:24:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",1.5,0,28480,0.00,41.72
05-08-2017,16:24:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT01182467?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:24:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT00109473?,"Crohn's Disease",1.359,0,33987,0.00,45.11
05-08-2017,16:24:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT01276509?,"Crohn's Disease",1.391,0,33053,0.00,44.90
05-08-2017,16:24:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00291668?,"Crohn's Disease",1.672,0,26383,0.00,43.08
05-08-2017,16:24:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT01150890?,"Crohn's Disease",8.078,0,28,0.00,0.22
05-08-2017,16:24:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT01874015?,"Crohn's Disease",1.219,0,33112,0.00,39.42
05-08-2017,16:24:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT00588653?,"Crohn's Disease",2.016,0,21967,0.00,43.25
05-08-2017,16:24:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT01958827?,"Crohn's Disease",1.281,0,39003,0.00,48.79
05-08-2017,16:24:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT01365767?,"Crohn's Disease",1.906,0,21450,0.00,39.93
05-08-2017,16:24:34,Request,https://clinicaltrials.gov/ct2/show/record/NCT00599625?,"Crohn's Disease",1.344,0,32492,0.00,42.65
05-08-2017,16:24:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT00126373?,"Crohn's Disease",1.812,0,22213,0.00,39.31
05-08-2017,16:24:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT02772458?,"Crohn's Disease",1.36,0,30816,0.00,40.93
05-08-2017,16:24:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT02378688?,"Crohn's Disease",1.844,0,20414,0.00,36.76
05-08-2017,16:24:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT00584740?,"Crohn's Disease",1.359,0,32168,0.00,42.69
05-08-2017,16:24:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT01030809?,"Crohn's Disease",1.796,0,22700,0.00,39.81
05-08-2017,16:24:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT00596700?,"Crohn's Disease",1.406,0,31775,0.00,43.63
05-08-2017,16:24:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT01345799?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,16:24:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT01860846?,"Crohn's Disease",1.391,0,34074,0.00,46.29
05-08-2017,16:24:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT00088062?,"Crohn's Disease",1.547,0,23354,0.00,35.28
05-08-2017,16:24:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT01235689?,"Crohn's Disease",1.75,0,25528,0.00,43.63
05-08-2017,16:24:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT00269854?,"Crohn's Disease",1.515,0,28634,0.00,42.36
05-08-2017,16:25:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT03194529?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,16:25:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00308581?,"Crohn's Disease",1.671,0,40675,0.00,66.38
05-08-2017,16:25:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT01298648?,"Crohn's Disease",1.938,0,22159,0.00,41.94
05-08-2017,16:25:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT00297648?,"Crohn's Disease",2.281,0,25127,0.00,55.97
05-08-2017,16:25:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT00692939?,"Crohn's Disease",2.235,0,20722,0.00,45.23
05-08-2017,16:25:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190410?,"Crohn's Disease",1.156,0,36063,0.00,40.71
05-08-2017,16:25:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT00178438?,"Crohn's Disease",2.234,0,16872,0.00,36.81
05-08-2017,16:25:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190839?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:25:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT01258205?,"Crohn's Disease",4.563,0,8815,0.00,39.28
05-08-2017,16:25:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206661?,"Crohn's Disease",1.219,0,33720,0.00,40.14
05-08-2017,16:25:34,Request,https://clinicaltrials.gov/ct2/show/record/NCT00102921?,"Crohn's Disease",2.343,0,16909,0.00,38.69
05-08-2017,16:25:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT01576120?,"Crohn's Disease",1.672,0,26764,0.00,43.70
05-08-2017,16:25:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT00573469?,"Crohn's Disease",1.844,0,22155,0.00,39.90
05-08-2017,16:25:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT01157650?,"Crohn's Disease",1.625,0,35582,0.00,56.47
05-08-2017,16:25:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT00383344?,"Crohn's Disease",1.843,0,20880,0.00,37.58
05-08-2017,16:25:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT03088449?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,16:25:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT01749813?,"Crohn's Disease",1.437,0,28885,0.00,40.54
05-08-2017,16:25:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT00739986?,"Crohn's Disease",2.11,0,20661,0.00,42.57
05-08-2017,16:25:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT03054935?,"Crohn's Disease",1.437,0,30892,0.00,43.35
05-08-2017,16:26:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT00306215?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:26:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT02426567?,"Crohn's Disease",1.734,0,26480,0.00,44.84
05-08-2017,16:26:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00572780?,"Crohn's Disease",1.922,0,19193,0.00,36.02
05-08-2017,16:26:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00805766?,"Crohn's Disease",1.672,0,24588,0.00,40.15
05-08-2017,16:26:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT00225810?,"Crohn's Disease",8.047,0,28,0.00,0.22
05-08-2017,16:26:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT01363427?,"Crohn's Disease",1.422,0,25712,0.00,35.71
05-08-2017,16:26:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00307931?,"Crohn's Disease",1.937,0,22361,0.00,42.30
05-08-2017,16:26:20,Request,https://clinicaltrials.gov/ct2/show/record/NCT00603616?,"Crohn's Disease",1.75,0,29443,0.00,50.32
05-08-2017,16:26:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT01661257?,"Crohn's Disease",1.922,0,18996,0.00,35.66
05-08-2017,16:26:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT00294112?,"Crohn's Disease",1.781,0,25287,0.00,43.98
05-08-2017,16:26:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT00676988?,"Crohn's Disease",1.969,0,20076,0.00,38.60
05-08-2017,16:26:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT00790543?,"Crohn's Disease",1.766,0,22578,0.00,38.94
05-08-2017,16:26:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT01897090?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:26:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206700?,"Crohn's Disease",1.438,0,29474,0.00,41.39
05-08-2017,16:26:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT02574637?,"Crohn's Disease",1.937,0,24364,0.00,46.09
05-08-2017,16:26:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT00329537?,"Crohn's Disease",2.266,0,17242,0.00,38.16
05-08-2017,16:26:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT00988832?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:26:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT01505855?,"Crohn's Disease",2.172,0,20334,0.00,43.13
05-08-2017,16:26:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT02851134?,"Crohn's Disease",1.547,0,27271,0.00,41.20
05-08-2017,16:27:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01464333?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,16:27:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT02365649?,"Crohn's Disease",8.109,0,28,0.00,0.22
05-08-2017,16:27:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT00818272?,"Crohn's Disease",8.172,0,28,0.00,0.22
05-08-2017,16:27:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT02596893?,"Crohn's Disease",6.39,0,7221,0.00,45.06
05-08-2017,16:27:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT00271947?,"Crohn's Disease",2.016,0,20279,0.00,39.93
05-08-2017,16:27:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT02379117?,"Crohn's Disease",2,0,27692,0.00,54.09
05-08-2017,16:27:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT01548014?,"Crohn's Disease",1.969,0,18972,0.00,36.48
