Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:54:48,TrackerStart
05-08-2017,18:54:48,KeywordSearchStart,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:54:49,Request,https://clinicaltrials.gov/ct2/results?term=Ankylosing+Spodylitis&Search=&displayxml=true&pg=1,"Ankylosing Spodylitis",1.188,0,138,0.00,0.16
05-08-2017,18:54:49,KeywordSearchEnd,"Ankylosing Spodylitis","Ankylosing Spodylitis"
05-08-2017,18:54:49,KeywordSearchStart,"Crohn's Disease","Crohn's Disease"
05-08-2017,18:54:49,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=1,"Crohn's Disease",0.64,0,83643,0.00,52.28
05-08-2017,18:54:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT01736046?,"Crohn's Disease",0.594,0,82639,0.00,47.94
05-08-2017,18:54:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT01074580?,"Crohn's Disease",1.296,0,29755,0.00,37.66
05-08-2017,18:54:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT01554007?,"Crohn's Disease",1.016,0,44288,0.00,43.94
05-08-2017,18:54:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT00723840?,"Crohn's Disease",0.765,0,53640,0.00,40.07
05-08-2017,18:54:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT02231814?,"Crohn's Disease",1.016,0,45678,0.00,45.32
05-08-2017,18:54:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT02504255?,"Crohn's Disease",0.781,0,53363,0.00,40.70
05-08-2017,18:54:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT00356408?,"Crohn's Disease",1.11,0,35454,0.00,38.43
05-08-2017,18:54:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT01355614?,"Crohn's Disease",0.703,0,54260,0.00,37.25
05-08-2017,18:54:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT00587210?,"Crohn's Disease",1.219,0,31109,0.00,37.03
05-08-2017,18:54:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT02768532?,"Crohn's Disease",0.718,0,72072,0.00,50.54
05-08-2017,18:55:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT02061163?,"Crohn's Disease",1.125,0,35468,0.00,38.97
05-08-2017,18:55:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01759264?,"Crohn's Disease",0.719,0,58027,0.00,40.74
05-08-2017,18:55:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT00409682?,"Crohn's Disease",1.453,0,43792,0.00,62.14
05-08-2017,18:55:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT01155362?,"Crohn's Disease",2.531,0,16387,0.00,40.50
05-08-2017,18:55:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01392365?,"Crohn's Disease",1.266,0,34161,0.00,42.23
05-08-2017,18:55:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT01671579?,"Crohn's Disease",1.906,0,21136,0.00,39.34
05-08-2017,18:55:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",1.266,0,29869,0.00,36.93
05-08-2017,18:55:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:55:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",1,0,65488,0.00,63.95
05-08-2017,18:55:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",1.171,0,37280,0.00,42.63
05-08-2017,18:55:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",1.407,0,32081,0.00,44.08
05-08-2017,18:55:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",4.75,0,10863,0.00,50.39
05-08-2017,18:55:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:55:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",1.25,0,34704,0.00,42.36
05-08-2017,18:55:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",0.75,0,55361,0.00,40.55
05-08-2017,18:55:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",1.375,0,37980,0.00,51.00
05-08-2017,18:55:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",0.75,0,53726,0.00,39.35
05-08-2017,18:55:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",1.406,0,32288,0.00,44.33
05-08-2017,18:55:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",8.094,0,5623,0.00,44.45
05-08-2017,18:55:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:55:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",1.125,0,37973,0.00,41.72
05-08-2017,18:55:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT01182467?,"Crohn's Disease",1.047,0,38779,0.00,39.65
05-08-2017,18:55:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT00109473?,"Crohn's Disease",1.281,0,36056,0.00,45.11
05-08-2017,18:56:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01276509?,"Crohn's Disease",1.125,0,40869,0.00,44.90
05-08-2017,18:56:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00291668?,"Crohn's Disease",1.14,0,38696,0.00,43.08
05-08-2017,18:56:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01150890?,"Crohn's Disease",1.203,0,33624,0.00,39.50
05-08-2017,18:56:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT01874015?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:56:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT00588653?,"Crohn's Disease",0.953,0,46471,0.00,43.25
05-08-2017,18:56:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT01958827?,"Crohn's Disease",3.657,0,13662,0.00,48.79
05-08-2017,18:56:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT01365767?,"Crohn's Disease",2.734,0,14954,0.00,39.93
05-08-2017,18:56:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00599625?,"Crohn's Disease",0.875,0,49908,0.00,42.65
05-08-2017,18:56:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT00126373?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:56:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT02772458?,"Crohn's Disease",0.969,0,43251,0.00,40.93
05-08-2017,18:56:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT02378688?,"Crohn's Disease",0.875,0,43022,0.00,36.76
05-08-2017,18:56:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT00584740?,"Crohn's Disease",1.625,0,26902,0.00,42.69
05-08-2017,18:56:34,Request,https://clinicaltrials.gov/ct2/show/record/NCT01030809?,"Crohn's Disease",4.265,0,9559,0.00,39.81
05-08-2017,18:56:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT00596700?,"Crohn's Disease",1.61,0,27749,0.00,43.63
05-08-2017,18:56:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT01345799?,"Crohn's Disease",0.968,0,38107,0.00,36.02
05-08-2017,18:56:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT01860846?,"Crohn's Disease",1.594,0,29734,0.00,46.29
05-08-2017,18:56:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT00088062?,"Crohn's Disease",0.968,0,37323,0.00,35.28
05-08-2017,18:56:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT01235689?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:56:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00269854?,"Crohn's Disease",1.031,0,42076,0.00,42.36
05-08-2017,18:56:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT03194529?,"Crohn's Disease",1.469,0,31168,0.00,44.71
05-08-2017,18:56:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT00308581?,"Crohn's Disease",1.75,0,38839,0.00,66.38
05-08-2017,18:56:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT01298648?,"Crohn's Disease",1.375,0,31232,0.00,41.94
05-08-2017,18:56:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT00297648?,"Crohn's Disease",1.328,0,43159,0.00,55.97
05-08-2017,18:56:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT00692939?,"Crohn's Disease",1.422,0,32569,0.00,45.23
05-08-2017,18:56:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190410?,"Crohn's Disease",1.234,0,33783,0.00,40.71
05-08-2017,18:57:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00178438?,"Crohn's Disease",7.25,0,5199,0.00,36.81
05-08-2017,18:57:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190839?,"Crohn's Disease",1.484,0,32010,0.00,46.39
05-08-2017,18:57:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT01258205?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:57:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206661?,"Crohn's Disease",1.313,0,31306,0.00,40.14
05-08-2017,18:57:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT00102921?,"Crohn's Disease",1.14,0,34754,0.00,38.69
05-08-2017,18:57:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT01576120?,"Crohn's Disease",1.672,0,26764,0.00,43.70
05-08-2017,18:57:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT00573469?,"Crohn's Disease",1.157,0,35311,0.00,39.90
05-08-2017,18:57:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT01157650?,"Crohn's Disease",1.656,0,34916,0.00,56.47
05-08-2017,18:57:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT00383344?,"Crohn's Disease",1.156,0,33288,0.00,37.58
05-08-2017,18:57:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT03088449?,"Crohn's Disease",1.672,0,25892,0.00,42.28
05-08-2017,18:57:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT01749813?,"Crohn's Disease",1.172,0,35416,0.00,40.54
05-08-2017,18:57:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT00739986?,"Crohn's Disease",1.672,0,26073,0.00,42.57
05-08-2017,18:57:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT03054935?,"Crohn's Disease",1.187,0,37399,0.00,43.35
05-08-2017,18:57:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT00306215?,"Crohn's Disease",8.047,0,28,0.00,0.22
05-08-2017,18:57:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT02426567?,"Crohn's Disease",1.5,0,30611,0.00,44.84
05-08-2017,18:57:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT00572780?,"Crohn's Disease",1.313,0,28095,0.00,36.02
05-08-2017,18:57:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT00805766?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:57:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00225810?,"Crohn's Disease",1.531,0,25496,0.00,38.12
05-08-2017,18:57:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT01363427?,"Crohn's Disease",1.484,0,24638,0.00,35.71
05-08-2017,18:57:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT00307931?,"Crohn's Disease",5.875,0,7372,0.00,42.30
05-08-2017,18:58:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00603616?,"Crohn's Disease",5.11,0,10083,0.00,50.32
05-08-2017,18:58:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01661257?,"Crohn's Disease",1.984,0,18403,0.00,35.66
05-08-2017,18:58:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00294112?,"Crohn's Disease",1.156,0,38959,0.00,43.98
05-08-2017,18:58:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00676988?,"Crohn's Disease",1.938,0,20397,0.00,38.60
05-08-2017,18:58:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00790543?,"Crohn's Disease",1.219,0,32710,0.00,38.94
05-08-2017,18:58:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT01897090?,"Crohn's Disease",1.859,0,23106,0.00,41.95
05-08-2017,18:58:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206700?,"Crohn's Disease",1.265,0,33505,0.00,41.39
05-08-2017,18:58:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT02574637?,"Crohn's Disease",1.875,0,25170,0.00,46.09
05-08-2017,18:58:13,Request,https://clinicaltrials.gov/ct2/show/record/NCT00329537?,"Crohn's Disease",1.266,0,30862,0.00,38.16
05-08-2017,18:58:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT00988832?,"Crohn's Disease",8.047,0,28,0.00,0.22
05-08-2017,18:58:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT01505855?,"Crohn's Disease",1.344,0,32862,0.00,43.13
05-08-2017,18:58:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT02851134?,"Crohn's Disease",1.343,0,31413,0.00,41.20
05-08-2017,18:58:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT01464333?,"Crohn's Disease",8.031,0,28,0.00,0.22
